platform,genre,number_players,rating,positive_critics,neutral_critics,negative_critics,positive_users,neutral_users,negative_users,metascore,user_score,Media_usuario,Media_meta
3,3,35,1,2,6,1,1,0,1,65,69,67.53865979381443,71.60309278350516
1,2,35,5,6,18,0,67,15,609,65,10,66.5807150595883,71.39869989165764
3,2,35,1,6,27,2,14,2,0,64,68,66.5807150595883,71.39869989165764
1,44,35,5,4,8,1,11,3,3,64,74,59.140969162995596,72.21585903083701
2,21,35,3,4,15,3,0,0,0,64,62,69.22543352601156,73.82658959537572
3,2,14,2,2,8,0,1,2,0,64,62,66.5807150595883,71.39869989165764
1,5,14,6,1,16,0,0,3,1,64,71,67.22970297029703,71.65544554455445
2,35,35,1,2,5,0,0,2,1,64,48,67.04629629629629,73.27777777777777
2,3,35,5,4,11,0,2,2,0,64,53,67.53865979381443,71.60309278350516
2,3,14,1,10,24,5,6,1,1,64,77,67.53865979381443,71.60309278350516
1,2,14,6,9,13,3,5,3,1,64,60,66.5807150595883,71.39869989165764
2,38,35,2,4,9,1,2,0,0,64,82,70.26510067114094,73.19127516778524
1,2,14,6,2,6,2,1,1,0,64,74,66.5807150595883,71.39869989165764
6,5,35,3,2,4,1,1,2,1,64,59,67.22970297029703,71.65544554455445
0,43,35,1,3,8,1,2,0,0,64,58,63.71052631578947,68.73684210526316
2,3,28,3,4,13,1,12,14,13,64,61,67.53865979381443,71.60309278350516
6,36,14,2,0,9,0,2,1,0,64,60,64.61184210526316,70.39473684210526
2,38,18,5,6,17,4,1,1,1,64,61,70.26510067114094,73.19127516778524
2,36,14,2,2,12,2,0,1,0,64,61,64.61184210526316,70.39473684210526
1,3,14,6,6,18,1,2,1,0,64,74,67.53865979381443,71.60309278350516
1,2,14,6,7,27,5,2,6,3,64,54,66.5807150595883,71.39869989165764
3,2,14,2,4,15,3,11,2,7,64,57,66.5807150595883,71.39869989165764
2,2,35,1,2,6,1,1,1,1,64,60,66.5807150595883,71.39869989165764
6,38,35,3,1,6,0,1,1,1,64,73,70.26510067114094,73.19127516778524
6,0,35,1,8,41,2,32,10,6,64,69,72.5,70.5
0,38,14,2,3,19,0,5,1,1,64,57,70.26510067114094,73.19127516778524
2,43,35,3,1,10,1,1,2,1,63,65,63.71052631578947,68.73684210526316
3,44,35,1,1,19,1,6,11,10,63,67,59.140969162995596,72.21585903083701
6,2,35,3,2,9,1,0,0,0,63,82,66.5807150595883,71.39869989165764
2,5,35,5,1,11,1,2,1,0,63,62,67.22970297029703,71.65544554455445
2,2,26,3,6,23,2,10,4,1,63,66,66.5807150595883,71.39869989165764
4,38,35,3,3,8,1,0,0,0,63,32,70.26510067114094,73.19127516778524
1,5,14,6,4,17,2,0,0,0,63,49,67.22970297029703,71.65544554455445
2,45,32,5,2,10,0,5,1,0,63,72,67.4431554524362,71.97679814385151
0,38,35,2,2,6,0,0,0,0,62,76,70.26510067114094,73.19127516778524
2,2,35,2,3,8,1,0,2,0,62,60,66.5807150595883,71.39869989165764
1,36,35,5,2,4,1,21,6,52,62,33,64.61184210526316,70.39473684210526
2,3,14,3,18,44,8,19,4,2,62,66,67.53865979381443,71.60309278350516
3,35,32,2,7,55,1,38,23,14,62,67,67.04629629629629,73.27777777777777
1,45,35,6,0,9,0,4,0,4,62,51,67.4431554524362,71.97679814385151
3,3,14,5,0,7,0,0,1,0,62,62,67.53865979381443,71.60309278350516
2,5,35,3,0,7,0,1,1,1,62,44,67.22970297029703,71.65544554455445
0,44,29,1,8,33,3,11,1,0,62,73,59.140969162995596,72.21585903083701
2,44,35,5,6,18,3,2,0,0,62,87,59.140969162995596,72.21585903083701
6,3,35,2,3,8,1,32,10,5,62,72,67.53865979381443,71.60309278350516
6,2,35,2,0,13,2,1,1,2,62,51,66.5807150595883,71.39869989165764
0,3,14,2,1,7,0,6,1,1,62,65,67.53865979381443,71.60309278350516
2,36,32,5,6,22,4,4,3,3,62,66,64.61184210526316,70.39473684210526
1,45,14,6,1,18,1,4,4,3,62,51,67.4431554524362,71.97679814385151
6,38,35,3,0,8,0,69,2,17,62,64,70.26510067114094,73.19127516778524
2,21,35,5,2,5,1,1,0,0,62,60,69.22543352601156,73.82658959537572
2,2,35,5,3,10,1,0,0,0,62,62,66.5807150595883,71.39869989165764
2,2,26,5,1,9,1,3,3,0,61,69,66.5807150595883,71.39869989165764
2,3,32,3,3,10,3,20,24,18,61,62,67.53865979381443,71.60309278350516
1,23,35,3,4,16,3,21,6,28,61,58,70.64,71.84
2,2,35,1,5,28,1,4,3,4,61,53,66.5807150595883,71.39869989165764
1,2,18,6,1,7,1,2,0,37,61,15,66.5807150595883,71.39869989165764
2,45,35,2,1,5,1,2,1,0,61,65,67.4431554524362,71.97679814385151
6,5,35,3,1,9,1,0,1,0,61,64,67.22970297029703,71.65544554455445
6,2,35,5,0,10,0,0,2,0,61,75,66.5807150595883,71.39869989165764
3,2,14,5,0,10,1,0,1,0,61,62,66.5807150595883,71.39869989165764
6,43,32,5,10,16,6,5,6,21,61,37,63.71052631578947,68.73684210526316
2,3,35,5,3,12,1,4,1,0,61,72,67.53865979381443,71.60309278350516
2,43,32,5,14,36,9,48,13,127,61,41,63.71052631578947,68.73684210526316
1,3,35,6,3,10,1,2,0,0,61,71,67.53865979381443,71.60309278350516
1,2,15,5,3,7,1,0,2,0,60,62,66.5807150595883,71.39869989165764
6,5,35,3,1,11,1,0,2,2,60,69,67.22970297029703,71.65544554455445
1,5,14,3,3,13,3,1,2,3,60,56,67.22970297029703,71.65544554455445
3,2,35,5,0,8,1,2,2,0,60,64,66.5807150595883,71.39869989165764
6,2,35,1,1,11,0,1,1,0,60,60,66.5807150595883,71.39869989165764
3,2,14,1,2,7,2,2,1,0,60,68,66.5807150595883,71.39869989165764
2,5,23,5,0,12,0,4,0,0,60,66,67.22970297029703,71.65544554455445
3,2,15,2,3,15,2,1,9,5,60,54,66.5807150595883,71.39869989165764
2,2,32,2,0,6,2,1,0,4,60,42,66.5807150595883,71.39869989165764
2,3,35,3,1,15,1,4,2,5,59,52,67.53865979381443,71.60309278350516
1,2,15,3,1,15,2,15,7,10,59,62,66.5807150595883,71.39869989165764
0,28,35,1,2,34,4,9,7,5,59,68,69.51773049645391,71.83333333333333
2,5,35,3,2,11,2,6,1,1,59,65,67.22970297029703,71.65544554455445
2,36,17,2,4,29,6,0,2,9,59,38,64.61184210526316,70.39473684210526
6,36,35,2,1,6,2,1,1,0,59,70,64.61184210526316,70.39473684210526
2,2,26,5,0,19,2,1,2,0,59,65,66.5807150595883,71.39869989165764
1,5,14,6,1,4,2,0,0,0,59,66,67.22970297029703,71.65544554455445
2,2,35,2,3,13,2,0,3,2,59,67,66.5807150595883,71.39869989165764
3,3,14,2,2,6,1,3,2,1,59,70,67.53865979381443,71.60309278350516
3,2,35,2,0,7,1,2,3,0,59,63,66.5807150595883,71.39869989165764
2,2,35,1,0,7,1,1,3,0,59,65,66.5807150595883,71.39869989165764
2,2,28,3,2,5,4,1,1,1,59,67,66.5807150595883,71.39869989165764
6,28,35,2,1,5,1,0,0,0,59,48,69.51773049645391,71.83333333333333
2,38,35,5,1,13,1,5,3,0,59,87,70.26510067114094,73.19127516778524
1,5,14,6,1,6,2,0,0,0,59,60,67.22970297029703,71.65544554455445
3,36,35,2,1,4,2,0,2,1,59,53,64.61184210526316,70.39473684210526
1,36,15,2,0,6,2,0,0,0,58,34,64.61184210526316,70.39473684210526
1,5,35,6,1,15,3,1,1,0,58,59,67.22970297029703,71.65544554455445
6,3,28,3,3,5,2,5,2,8,58,62,67.53865979381443,71.60309278350516
2,38,14,5,3,8,3,1,1,0,58,64,70.26510067114094,73.19127516778524
3,28,14,2,4,48,11,26,39,39,58,48,69.51773049645391,71.83333333333333
4,38,35,5,4,10,8,1,2,0,58,69,70.26510067114094,73.19127516778524
1,36,15,6,1,11,1,2,1,0,58,75,64.61184210526316,70.39473684210526
2,38,14,3,2,12,5,82,9,24,58,64,70.26510067114094,73.19127516778524
2,3,14,2,4,37,5,128,49,35,57,69,67.53865979381443,71.60309278350516
6,36,35,2,1,14,0,0,0,1,57,50,64.61184210526316,70.39473684210526
3,3,14,2,1,15,1,80,59,26,57,71,67.53865979381443,71.60309278350516
6,2,35,6,0,8,1,1,0,16,57,11,66.5807150595883,71.39869989165764
2,2,35,6,2,25,1,10,10,153,57,15,66.5807150595883,71.39869989165764
3,2,35,1,0,6,2,9,2,0,57,69,66.5807150595883,71.39869989165764
6,5,14,3,0,7,3,0,1,2,57,29,67.22970297029703,71.65544554455445
6,2,35,3,1,9,2,5,4,1,57,63,66.5807150595883,71.39869989165764
6,2,35,5,0,6,1,1,1,1,57,70,66.5807150595883,71.39869989165764
6,3,35,3,0,7,2,0,0,2,57,38,67.53865979381443,71.60309278350516
2,45,28,3,2,4,3,3,0,4,56,50,67.4431554524362,71.97679814385151
2,3,35,5,3,16,3,3,2,0,56,64,67.53865979381443,71.60309278350516
2,5,35,3,1,17,6,0,2,0,56,63,67.22970297029703,71.65544554455445
2,44,35,2,3,12,3,1,1,1,56,59,59.140969162995596,72.21585903083701
2,2,26,3,2,27,8,16,4,9,56,60,66.5807150595883,71.39869989165764
1,5,14,3,3,19,4,1,3,0,56,65,67.22970297029703,71.65544554455445
0,43,35,1,0,10,3,0,0,0,56,50,63.71052631578947,68.73684210526316
2,44,14,3,3,9,4,2,0,3,56,44,59.140969162995596,72.21585903083701
6,45,35,5,1,4,3,0,0,0,56,56,67.4431554524362,71.97679814385151
1,3,14,2,0,8,1,30,16,15,56,64,67.53865979381443,71.60309278350516
2,5,14,3,0,5,2,1,1,0,56,56,67.22970297029703,71.65544554455445
6,2,14,3,1,4,2,0,0,0,56,64,66.5807150595883,71.39869989165764
2,2,35,3,4,35,10,33,10,14,55,64,66.5807150595883,71.39869989165764
3,28,35,1,0,6,1,0,1,0,55,62,69.51773049645391,71.83333333333333
2,3,35,5,4,19,10,3,2,2,55,67,67.53865979381443,71.60309278350516
2,3,14,3,3,10,6,1,1,1,54,73,67.53865979381443,71.60309278350516
2,5,14,3,2,12,7,1,3,2,54,54,67.22970297029703,71.65544554455445
2,45,14,5,7,33,16,9,6,7,54,59,67.4431554524362,71.97679814385151
2,2,29,2,0,9,2,0,0,0,54,46,66.5807150595883,71.39869989165764
2,3,35,1,1,5,2,1,0,2,53,55,67.53865979381443,71.60309278350516
3,35,35,5,1,18,6,0,0,2,53,53,67.04629629629629,73.27777777777777
6,3,32,3,0,6,3,7,7,11,53,55,67.53865979381443,71.60309278350516
3,28,29,1,0,13,3,9,4,6,53,61,69.51773049645391,71.83333333333333
3,45,14,2,2,11,7,39,10,7,53,72,67.4431554524362,71.97679814385151
2,2,35,3,1,9,3,4,2,4,52,52,66.5807150595883,71.39869989165764
2,3,35,3,0,8,1,0,4,3,52,51,67.53865979381443,71.60309278350516
3,2,35,1,0,5,2,2,0,1,52,59,66.5807150595883,71.39869989165764
1,45,14,6,2,3,5,3,2,4,52,62,67.4431554524362,71.97679814385151
3,2,35,2,0,5,4,1,1,0,52,56,66.5807150595883,71.39869989165764
3,45,14,1,1,5,4,0,1,3,52,46,67.4431554524362,71.97679814385151
1,29,14,5,2,15,16,11,6,10,51,59,66.78947368421052,72.84210526315789
6,38,14,2,0,4,3,0,1,0,50,40,70.26510067114094,73.19127516778524
1,2,35,5,1,4,4,2,0,2,50,62,66.5807150595883,71.39869989165764
2,2,35,2,0,10,9,4,0,5,49,53,66.5807150595883,71.39869989165764
2,2,14,2,2,8,8,7,1,1,49,63,66.5807150595883,71.39869989165764
2,36,16,1,0,7,4,1,1,2,49,54,64.61184210526316,70.39473684210526
1,44,35,3,0,3,4,0,0,2,48,43,59.140969162995596,72.21585903083701
2,5,35,5,2,9,7,7,2,3,48,63,67.22970297029703,71.65544554455445
2,45,35,5,0,4,5,0,1,1,46,50,67.4431554524362,71.97679814385151
6,3,35,3,1,1,5,0,1,1,46,61,67.53865979381443,71.60309278350516
1,3,35,6,0,5,4,1,1,0,46,75,67.53865979381443,71.60309278350516
2,3,26,3,0,6,6,0,0,2,46,35,67.53865979381443,71.60309278350516
2,38,14,6,0,4,6,0,1,1,46,18,70.26510067114094,73.19127516778524
6,2,35,3,0,5,5,3,0,1,46,57,66.5807150595883,71.39869989165764
2,2,14,1,0,8,12,21,12,13,45,58,66.5807150595883,71.39869989165764
1,2,35,6,0,16,11,0,0,2,45,57,66.5807150595883,71.39869989165764
1,2,14,1,0,2,6,5,0,7,44,44,66.5807150595883,71.39869989165764
1,3,35,6,0,3,4,0,0,1,44,38,67.53865979381443,71.60309278350516
3,3,14,3,1,2,4,3,1,0,44,50,67.53865979381443,71.60309278350516
6,2,32,3,0,3,4,0,2,0,43,34,66.5807150595883,71.39869989165764
2,2,6,5,0,3,9,0,0,3,42,30,66.5807150595883,71.39869989165764
6,2,35,2,0,4,9,4,5,6,42,43,66.5807150595883,71.39869989165764
2,44,6,1,0,4,7,0,1,3,41,47,59.140969162995596,72.21585903083701
1,2,14,6,0,1,9,1,1,1,40,54,66.5807150595883,71.39869989165764
4,2,35,5,0,0,9,0,1,1,39,55,66.5807150595883,71.39869989165764
2,3,35,5,0,4,8,1,4,2,39,46,67.53865979381443,71.60309278350516
3,2,14,5,0,1,9,0,0,1,39,36,66.5807150595883,71.39869989165764
2,5,14,3,0,1,16,3,0,4,38,55,67.22970297029703,71.65544554455445
1,2,14,2,0,2,17,12,6,24,38,45,66.5807150595883,71.39869989165764
3,2,35,5,0,1,6,3,2,0,38,46,66.5807150595883,71.39869989165764
2,2,35,5,0,2,8,0,0,0,38,21,66.5807150595883,71.39869989165764
4,2,35,5,1,0,7,1,0,0,36,45,66.5807150595883,71.39869989165764
2,43,26,3,0,0,14,0,0,9,26,23,63.71052631578947,68.73684210526316
3,44,14,1,0,0,15,8,0,13,17,32,59.140969162995596,72.21585903083701
6,3,25,3,33,0,0,346,62,85,97,74,67.53865979381443,71.60309278350516
2,3,25,3,97,1,0,1462,279,331,97,79,67.53865979381443,71.60309278350516
2,3,14,3,118,0,0,2488,109,109,94,91,67.53865979381443,71.60309278350516
6,2,14,2,9,0,0,21,2,2,94,66,66.5807150595883,71.39869989165764
3,38,14,2,8,0,0,29,5,6,93,75,70.26510067114094,73.19127516778524
3,2,32,2,97,1,0,512,49,53,93,86,66.5807150595883,71.39869989165764
6,36,17,1,88,0,0,155,10,22,92,79,64.61184210526316,70.39473684210526
6,38,15,3,12,0,0,12,0,2,92,77,70.26510067114094,73.19127516778524
3,2,14,2,36,0,0,95,12,9,92,83,66.5807150595883,71.39869989165764
2,38,15,3,46,0,0,28,1,5,92,76,70.26510067114094,73.19127516778524
3,3,14,3,31,0,0,29,2,0,92,84,67.53865979381443,71.60309278350516
3,2,14,3,29,1,0,12,1,2,91,82,66.5807150595883,71.39869989165764
3,2,6,1,24,0,0,41,2,1,91,88,66.5807150595883,71.39869989165764
6,2,14,5,18,0,0,7,0,0,91,80,66.5807150595883,71.39869989165764
2,3,14,5,97,3,0,132,41,39,91,78,67.53865979381443,71.60309278350516
2,2,14,2,7,0,0,24,3,3,91,66,66.5807150595883,71.39869989165764
6,38,14,3,29,1,0,12,0,2,90,91,70.26510067114094,73.19127516778524
3,38,14,2,7,0,0,1,0,0,90,84,70.26510067114094,73.19127516778524
6,38,18,5,17,0,0,48,13,10,90,72,70.26510067114094,73.19127516778524
3,3,14,2,27,0,0,124,8,18,90,88,67.53865979381443,71.60309278350516
2,38,26,5,89,4,0,229,47,60,90,76,70.26510067114094,73.19127516778524
2,3,14,2,50,0,0,105,1,3,90,88,67.53865979381443,71.60309278350516
1,45,14,6,55,1,0,31,11,2,90,76,67.4431554524362,71.97679814385151
3,28,14,3,27,0,0,39,2,3,90,87,69.51773049645391,71.83333333333333
3,2,14,5,36,0,0,29,4,3,89,84,66.5807150595883,71.39869989165764
3,45,14,2,13,1,0,13,2,1,89,75,67.4431554524362,71.97679814385151
1,2,14,6,33,1,0,14,5,8,89,75,66.5807150595883,71.39869989165764
2,35,14,1,69,2,0,19,4,2,89,77,67.04629629629629,73.27777777777777
3,3,14,5,31,1,0,10,3,0,89,86,67.53865979381443,71.60309278350516
1,5,14,6,32,2,0,25,4,3,89,78,67.22970297029703,71.65544554455445
1,2,15,6,17,0,0,13,7,0,88,82,66.5807150595883,71.39869989165764
3,38,14,5,21,0,0,6,3,2,88,79,70.26510067114094,73.19127516778524
6,45,14,5,9,0,0,3,0,0,88,81,67.4431554524362,71.97679814385151
2,2,6,6,7,0,0,7,3,0,88,73,66.5807150595883,71.39869989165764
1,38,14,3,68,2,0,70,19,21,88,77,70.26510067114094,73.19127516778524
2,3,14,2,10,0,0,4,3,2,88,66,67.53865979381443,71.60309278350516
1,38,26,5,34,0,0,43,13,43,88,61,70.26510067114094,73.19127516778524
3,38,26,3,60,1,0,25,2,0,88,79,70.26510067114094,73.19127516778524
3,2,14,2,23,2,0,5,3,0,88,79,66.5807150595883,71.39869989165764
1,2,14,6,16,1,0,40,3,5,88,77,66.5807150595883,71.39869989165764
1,36,17,1,20,2,0,36,7,15,88,77,64.61184210526316,70.39473684210526
3,2,29,5,22,1,0,13,0,0,88,85,66.5807150595883,71.39869989165764
6,3,14,3,17,1,0,20,7,3,88,73,67.53865979381443,71.60309278350516
1,5,14,2,39,0,0,119,7,11,87,84,67.22970297029703,71.65544554455445
2,2,14,5,30,1,0,16,5,0,87,75,66.5807150595883,71.39869989165764
2,2,6,5,35,1,0,31,8,15,87,69,66.5807150595883,71.39869989165764
3,2,26,6,17,0,0,3,0,1,87,83,66.5807150595883,71.39869989165764
2,2,6,5,73,1,0,54,10,9,87,81,66.5807150595883,71.39869989165764
6,3,14,3,34,0,0,58,12,17,87,56,67.53865979381443,71.60309278350516
2,3,14,5,110,6,0,795,66,44,87,87,67.53865979381443,71.60309278350516
3,3,14,2,18,1,0,9,2,1,87,82,67.53865979381443,71.60309278350516
2,3,14,2,17,0,0,2,1,0,87,78,67.53865979381443,71.60309278350516
1,5,14,6,30,0,0,8,2,1,87,78,67.22970297029703,71.65544554455445
3,3,14,2,25,2,0,12,11,6,87,75,67.53865979381443,71.60309278350516
3,2,14,2,12,1,0,0,0,1,87,74,66.5807150595883,71.39869989165764
2,2,6,1,24,1,0,17,1,0,87,78,66.5807150595883,71.39869989165764
1,3,14,6,21,0,0,11,4,1,87,76,67.53865979381443,71.60309278350516
3,3,14,5,8,1,0,2,3,1,87,79,67.53865979381443,71.60309278350516
1,45,14,6,6,1,0,37,1,1,86,89,67.4431554524362,71.97679814385151
3,3,14,1,22,0,0,11,0,1,86,84,67.53865979381443,71.60309278350516
3,38,14,5,6,1,0,3,3,1,86,75,70.26510067114094,73.19127516778524
3,2,14,2,40,2,0,20,3,5,86,82,66.5807150595883,71.39869989165764
3,2,14,1,70,5,0,77,5,5,86,86,66.5807150595883,71.39869989165764
3,2,14,5,11,0,0,3,1,0,86,80,66.5807150595883,71.39869989165764
1,3,26,3,20,1,0,10,1,1,86,81,67.53865979381443,71.60309278350516
3,2,14,6,9,0,0,1,0,1,86,79,66.5807150595883,71.39869989165764
1,38,14,6,13,0,0,30,1,5,86,81,70.26510067114094,73.19127516778524
6,2,6,5,22,2,0,8,3,1,86,79,66.5807150595883,71.39869989165764
6,2,35,5,16,0,0,15,2,5,86,54,66.5807150595883,71.39869989165764
3,45,14,2,29,1,0,17,1,5,86,78,67.4431554524362,71.97679814385151
3,38,14,2,8,0,0,4,1,0,86,84,70.26510067114094,73.19127516778524
2,38,14,5,80,6,0,96,11,6,86,87,70.26510067114094,73.19127516778524
1,44,15,6,31,1,0,3,1,7,86,65,59.140969162995596,72.21585903083701
1,3,14,3,13,1,0,127,27,104,86,56,67.53865979381443,71.60309278350516
3,45,14,1,9,0,0,2,0,0,86,85,67.4431554524362,71.97679814385151
6,38,29,3,9,0,0,6,2,0,86,65,70.26510067114094,73.19127516778524
6,38,15,5,7,0,0,4,1,2,85,77,70.26510067114094,73.19127516778524
6,2,34,3,18,1,0,34,16,37,85,41,66.5807150595883,71.39869989165764
3,3,14,5,17,0,0,8,4,2,85,81,67.53865979381443,71.60309278350516
1,38,26,5,28,1,0,40,10,17,85,80,70.26510067114094,73.19127516778524
2,2,6,5,11,0,0,6,0,0,85,76,66.5807150595883,71.39869989165764
1,2,6,5,9,0,0,16,4,5,85,75,66.5807150595883,71.39869989165764
1,5,14,6,13,2,0,5,0,0,85,75,67.22970297029703,71.65544554455445
1,2,15,6,8,0,0,5,1,0,85,71,66.5807150595883,71.39869989165764
2,3,14,3,64,5,0,25,1,0,85,80,67.53865979381443,71.60309278350516
3,38,14,5,17,0,0,7,3,0,85,78,70.26510067114094,73.19127516778524
3,38,14,5,18,0,0,11,2,4,85,81,70.26510067114094,73.19127516778524
1,38,15,6,47,4,0,77,12,7,85,79,70.26510067114094,73.19127516778524
6,2,34,5,8,1,0,12,6,9,85,50,66.5807150595883,71.39869989165764
2,3,14,2,59,5,0,27,4,0,85,80,67.53865979381443,71.60309278350516
6,3,14,2,10,2,0,3,0,0,85,84,67.53865979381443,71.60309278350516
0,38,14,5,43,1,0,7,0,1,85,86,70.26510067114094,73.19127516778524
2,3,14,5,17,2,0,1,0,0,85,73,67.53865979381443,71.60309278350516
2,4,14,5,76,8,0,77,40,18,84,74,74.72,82.12
3,5,26,2,9,1,0,0,0,0,84,79,67.22970297029703,71.65544554455445
3,2,14,5,10,1,0,8,5,2,84,81,66.5807150595883,71.39869989165764
2,36,20,1,38,3,0,10,3,2,84,78,64.61184210526316,70.39473684210526
3,45,14,5,8,0,0,1,0,0,84,83,67.4431554524362,71.97679814385151
2,45,14,5,45,0,0,21,0,0,84,79,67.4431554524362,71.97679814385151
2,2,14,1,21,0,0,17,1,1,84,84,66.5807150595883,71.39869989165764
3,45,14,6,8,0,0,2,1,1,84,84,67.4431554524362,71.97679814385151
2,38,29,3,48,5,0,46,9,23,84,64,70.26510067114094,73.19127516778524
1,36,32,6,8,1,0,2,0,0,84,68,64.61184210526316,70.39473684210526
1,2,18,5,14,3,0,19,4,12,84,58,66.5807150595883,71.39869989165764
3,35,14,1,13,0,0,1,0,0,84,78,67.04629629629629,73.27777777777777
3,3,14,3,23,0,0,14,5,0,84,81,67.53865979381443,71.60309278350516
3,28,14,5,14,2,0,3,0,0,84,86,69.51773049645391,71.83333333333333
6,36,20,1,16,2,0,2,0,2,84,80,64.61184210526316,70.39473684210526
6,2,6,5,19,0,0,5,2,1,84,47,66.5807150595883,71.39869989165764
6,2,14,3,8,0,0,2,0,0,84,59,66.5807150595883,71.39869989165764
2,2,6,5,72,4,0,29,9,12,84,63,66.5807150595883,71.39869989165764
3,38,14,2,11,1,0,2,1,0,84,86,70.26510067114094,73.19127516778524
1,45,35,6,15,0,0,3,1,0,84,71,67.4431554524362,71.97679814385151
3,2,15,6,9,0,0,3,0,1,84,81,66.5807150595883,71.39869989165764
1,3,14,3,62,4,0,70,9,9,84,84,67.53865979381443,71.60309278350516
1,2,26,2,9,1,0,2,1,0,84,76,66.5807150595883,71.39869989165764
6,38,14,2,6,1,0,7,0,1,84,73,70.26510067114094,73.19127516778524
3,2,14,2,6,1,0,3,0,0,84,76,66.5807150595883,71.39869989165764
6,3,6,3,25,0,0,13,1,4,84,70,67.53865979381443,71.60309278350516
1,2,14,1,34,7,0,32,3,3,84,86,66.5807150595883,71.39869989165764
3,2,14,1,37,4,0,24,2,1,84,86,66.5807150595883,71.39869989165764
3,2,14,5,13,0,0,6,2,3,84,80,66.5807150595883,71.39869989165764
1,2,14,2,8,0,0,3,0,0,84,76,66.5807150595883,71.39869989165764
1,38,29,3,7,1,0,17,5,17,84,60,70.26510067114094,73.19127516778524
3,2,15,2,14,3,0,12,0,2,83,81,66.5807150595883,71.39869989165764
2,3,35,3,15,0,0,5,0,0,83,76,67.53865979381443,71.60309278350516
1,43,14,2,51,4,0,24,4,5,83,74,63.71052631578947,68.73684210526316
3,35,14,2,17,1,0,7,0,0,83,81,67.04629629629629,73.27777777777777
3,2,13,5,10,0,0,30,14,34,83,56,66.5807150595883,71.39869989165764
2,45,14,5,8,0,0,1,0,1,83,76,67.4431554524362,71.97679814385151
2,2,34,3,68,4,0,136,58,222,83,41,66.5807150595883,71.39869989165764
1,38,14,5,12,1,0,3,2,2,83,88,70.26510067114094,73.19127516778524
2,2,26,2,55,13,0,12,2,0,83,80,66.5807150595883,71.39869989165764
1,45,14,5,12,1,0,10,0,1,83,79,67.4431554524362,71.97679814385151
6,2,26,1,13,1,0,2,0,2,83,62,66.5807150595883,71.39869989165764
3,28,14,1,9,1,0,5,2,0,83,78,69.51773049645391,71.83333333333333
3,38,29,3,43,7,0,23,5,5,83,77,70.26510067114094,73.19127516778524
6,5,14,2,11,0,0,2,0,0,83,52,67.22970297029703,71.65544554455445
1,2,34,3,25,4,0,34,18,175,83,31,66.5807150595883,71.39869989165764
2,2,35,3,12,0,0,1,0,0,83,71,66.5807150595883,71.39869989165764
1,38,35,3,12,0,0,4,1,11,83,56,70.26510067114094,73.19127516778524
1,23,35,6,14,2,0,33,15,6,83,73,70.64,71.84
3,38,14,2,20,1,0,4,3,0,83,82,70.26510067114094,73.19127516778524
1,45,35,6,8,1,0,0,1,1,83,75,67.4431554524362,71.97679814385151
2,2,14,2,11,0,0,5,0,0,83,71,66.5807150595883,71.39869989165764
2,3,14,3,82,9,0,40,7,1,83,82,67.53865979381443,71.60309278350516
6,44,16,1,16,2,0,6,2,12,83,28,59.140969162995596,72.21585903083701
3,21,14,5,69,9,0,169,27,19,83,87,69.22543352601156,73.82658959537572
3,2,14,5,10,1,0,0,0,1,83,77,66.5807150595883,71.39869989165764
2,44,21,1,59,8,0,26,19,207,83,17,59.140969162995596,72.21585903083701
3,2,14,5,20,7,0,5,0,0,83,83,66.5807150595883,71.39869989165764
2,28,6,5,24,2,0,7,1,2,83,68,69.51773049645391,71.83333333333333
1,2,14,2,12,0,0,10,1,1,83,72,66.5807150595883,71.39869989165764
3,2,35,6,7,1,0,0,0,0,83,83,66.5807150595883,71.39869989165764
6,28,14,2,17,2,0,17,1,3,83,68,69.51773049645391,71.83333333333333
6,44,21,1,23,2,0,4,2,32,83,20,59.140969162995596,72.21585903083701
6,3,14,2,10,2,0,3,0,0,83,61,67.53865979381443,71.60309278350516
2,3,14,5,20,3,0,4,2,2,83,66,67.53865979381443,71.60309278350516
3,2,14,5,11,1,0,0,0,0,83,80,66.5807150595883,71.39869989165764
6,2,14,2,25,4,0,2,0,0,83,78,66.5807150595883,71.39869989165764
6,2,26,3,14,1,0,2,0,0,83,56,66.5807150595883,71.39869989165764
2,3,14,3,73,13,0,194,59,126,83,59,67.53865979381443,71.60309278350516
1,36,20,1,9,0,0,5,0,2,83,76,64.61184210526316,70.39473684210526
2,44,29,2,24,3,0,6,1,2,82,68,59.140969162995596,72.21585903083701
3,2,14,2,26,2,0,11,1,0,82,84,66.5807150595883,71.39869989165764
1,3,6,3,21,1,0,27,9,7,82,73,67.53865979381443,71.60309278350516
6,3,6,3,51,5,0,42,17,8,82,72,67.53865979381443,71.60309278350516
3,2,14,1,12,1,0,3,1,1,82,82,66.5807150595883,71.39869989165764
3,36,14,1,13,3,0,7,1,1,82,80,64.61184210526316,70.39473684210526
2,2,35,5,34,7,0,50,9,17,82,62,66.5807150595883,71.39869989165764
6,44,17,2,19,1,0,3,2,4,82,67,59.140969162995596,72.21585903083701
3,45,35,2,28,3,0,6,1,0,82,80,67.4431554524362,71.97679814385151
